id,"book",chapter,verse,"created_at","updated_at"
5031005,"Deuteronomy",31,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031006,"Deuteronomy",31,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031007,"Deuteronomy",31,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031008,"Deuteronomy",31,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031009,"Deuteronomy",31,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031010,"Deuteronomy",31,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031011,"Deuteronomy",31,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031012,"Deuteronomy",31,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031013,"Deuteronomy",31,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031014,"Deuteronomy",31,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031015,"Deuteronomy",31,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031016,"Deuteronomy",31,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031017,"Deuteronomy",31,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031018,"Deuteronomy",31,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031019,"Deuteronomy",31,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031020,"Deuteronomy",31,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031021,"Deuteronomy",31,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031022,"Deuteronomy",31,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031023,"Deuteronomy",31,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031024,"Deuteronomy",31,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031025,"Deuteronomy",31,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031026,"Deuteronomy",31,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031027,"Deuteronomy",31,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031028,"Deuteronomy",31,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031029,"Deuteronomy",31,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031030,"Deuteronomy",31,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032001,"Deuteronomy",32,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032002,"Deuteronomy",32,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032003,"Deuteronomy",32,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032004,"Deuteronomy",32,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032005,"Deuteronomy",32,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032006,"Deuteronomy",32,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032007,"Deuteronomy",32,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032008,"Deuteronomy",32,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032009,"Deuteronomy",32,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032010,"Deuteronomy",32,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032011,"Deuteronomy",32,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032012,"Deuteronomy",32,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032013,"Deuteronomy",32,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032014,"Deuteronomy",32,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032015,"Deuteronomy",32,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032016,"Deuteronomy",32,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032017,"Deuteronomy",32,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032018,"Deuteronomy",32,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032019,"Deuteronomy",32,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032020,"Deuteronomy",32,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032021,"Deuteronomy",32,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032022,"Deuteronomy",32,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032023,"Deuteronomy",32,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032024,"Deuteronomy",32,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032025,"Deuteronomy",32,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032026,"Deuteronomy",32,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032027,"Deuteronomy",32,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032028,"Deuteronomy",32,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032029,"Deuteronomy",32,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032030,"Deuteronomy",32,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032031,"Deuteronomy",32,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032032,"Deuteronomy",32,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032033,"Deuteronomy",32,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032034,"Deuteronomy",32,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032035,"Deuteronomy",32,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032036,"Deuteronomy",32,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032037,"Deuteronomy",32,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032038,"Deuteronomy",32,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032039,"Deuteronomy",32,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032040,"Deuteronomy",32,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032041,"Deuteronomy",32,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032042,"Deuteronomy",32,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032043,"Deuteronomy",32,43,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032044,"Deuteronomy",32,44,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032045,"Deuteronomy",32,45,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032046,"Deuteronomy",32,46,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032047,"Deuteronomy",32,47,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032048,"Deuteronomy",32,48,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032049,"Deuteronomy",32,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032050,"Deuteronomy",32,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032051,"Deuteronomy",32,51,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5032052,"Deuteronomy",32,52,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033001,"Deuteronomy",33,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033002,"Deuteronomy",33,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033003,"Deuteronomy",33,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033004,"Deuteronomy",33,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033005,"Deuteronomy",33,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033006,"Deuteronomy",33,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033007,"Deuteronomy",33,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033008,"Deuteronomy",33,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033009,"Deuteronomy",33,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033010,"Deuteronomy",33,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033011,"Deuteronomy",33,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033012,"Deuteronomy",33,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033013,"Deuteronomy",33,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033014,"Deuteronomy",33,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033015,"Deuteronomy",33,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033016,"Deuteronomy",33,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033017,"Deuteronomy",33,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033018,"Deuteronomy",33,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033019,"Deuteronomy",33,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033020,"Deuteronomy",33,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033021,"Deuteronomy",33,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033022,"Deuteronomy",33,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033023,"Deuteronomy",33,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033024,"Deuteronomy",33,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033025,"Deuteronomy",33,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033026,"Deuteronomy",33,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033027,"Deuteronomy",33,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033028,"Deuteronomy",33,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5033029,"Deuteronomy",33,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034001,"Deuteronomy",34,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034002,"Deuteronomy",34,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034003,"Deuteronomy",34,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034004,"Deuteronomy",34,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034005,"Deuteronomy",34,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034006,"Deuteronomy",34,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034007,"Deuteronomy",34,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034008,"Deuteronomy",34,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034009,"Deuteronomy",34,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034010,"Deuteronomy",34,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034011,"Deuteronomy",34,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5034012,"Deuteronomy",34,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001001,"Joshua",1,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001002,"Joshua",1,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001003,"Joshua",1,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001004,"Joshua",1,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001005,"Joshua",1,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001006,"Joshua",1,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001007,"Joshua",1,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001008,"Joshua",1,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001009,"Joshua",1,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001010,"Joshua",1,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001011,"Joshua",1,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001012,"Joshua",1,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001013,"Joshua",1,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001014,"Joshua",1,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001015,"Joshua",1,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001016,"Joshua",1,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001017,"Joshua",1,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6001018,"Joshua",1,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002001,"Joshua",2,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002002,"Joshua",2,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002003,"Joshua",2,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002004,"Joshua",2,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002005,"Joshua",2,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002006,"Joshua",2,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002007,"Joshua",2,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002008,"Joshua",2,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002009,"Joshua",2,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002010,"Joshua",2,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002011,"Joshua",2,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002012,"Joshua",2,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002013,"Joshua",2,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002014,"Joshua",2,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002015,"Joshua",2,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002016,"Joshua",2,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002017,"Joshua",2,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002018,"Joshua",2,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002019,"Joshua",2,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002020,"Joshua",2,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002021,"Joshua",2,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002022,"Joshua",2,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002023,"Joshua",2,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6002024,"Joshua",2,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003001,"Joshua",3,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003002,"Joshua",3,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003003,"Joshua",3,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003004,"Joshua",3,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003005,"Joshua",3,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003006,"Joshua",3,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003007,"Joshua",3,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003008,"Joshua",3,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003009,"Joshua",3,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003010,"Joshua",3,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003011,"Joshua",3,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003012,"Joshua",3,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003013,"Joshua",3,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003014,"Joshua",3,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003015,"Joshua",3,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003016,"Joshua",3,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6003017,"Joshua",3,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004001,"Joshua",4,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004002,"Joshua",4,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004003,"Joshua",4,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004004,"Joshua",4,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004005,"Joshua",4,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004006,"Joshua",4,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004007,"Joshua",4,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004008,"Joshua",4,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004009,"Joshua",4,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004010,"Joshua",4,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004011,"Joshua",4,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004012,"Joshua",4,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004013,"Joshua",4,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004014,"Joshua",4,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004015,"Joshua",4,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004016,"Joshua",4,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004017,"Joshua",4,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004018,"Joshua",4,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004019,"Joshua",4,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004020,"Joshua",4,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004021,"Joshua",4,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004022,"Joshua",4,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004023,"Joshua",4,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6004024,"Joshua",4,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005001,"Joshua",5,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005002,"Joshua",5,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005003,"Joshua",5,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005004,"Joshua",5,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005005,"Joshua",5,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005006,"Joshua",5,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005007,"Joshua",5,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005008,"Joshua",5,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005009,"Joshua",5,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005010,"Joshua",5,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005011,"Joshua",5,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005012,"Joshua",5,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005013,"Joshua",5,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005014,"Joshua",5,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6005015,"Joshua",5,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006001,"Joshua",6,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006002,"Joshua",6,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006003,"Joshua",6,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006004,"Joshua",6,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006005,"Joshua",6,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006006,"Joshua",6,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006007,"Joshua",6,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006008,"Joshua",6,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006009,"Joshua",6,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006010,"Joshua",6,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006011,"Joshua",6,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006012,"Joshua",6,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006013,"Joshua",6,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006014,"Joshua",6,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006015,"Joshua",6,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006016,"Joshua",6,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006017,"Joshua",6,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006018,"Joshua",6,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006019,"Joshua",6,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006020,"Joshua",6,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006021,"Joshua",6,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006022,"Joshua",6,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006023,"Joshua",6,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006024,"Joshua",6,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006025,"Joshua",6,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006026,"Joshua",6,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6006027,"Joshua",6,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007001,"Joshua",7,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007002,"Joshua",7,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007003,"Joshua",7,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007004,"Joshua",7,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007005,"Joshua",7,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007006,"Joshua",7,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007007,"Joshua",7,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007008,"Joshua",7,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007009,"Joshua",7,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007010,"Joshua",7,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007011,"Joshua",7,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007012,"Joshua",7,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007013,"Joshua",7,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007014,"Joshua",7,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007015,"Joshua",7,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007016,"Joshua",7,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007017,"Joshua",7,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007018,"Joshua",7,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007019,"Joshua",7,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007020,"Joshua",7,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007021,"Joshua",7,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007022,"Joshua",7,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007023,"Joshua",7,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007024,"Joshua",7,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007025,"Joshua",7,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6007026,"Joshua",7,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008001,"Joshua",8,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008002,"Joshua",8,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008003,"Joshua",8,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008004,"Joshua",8,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008005,"Joshua",8,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008006,"Joshua",8,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008007,"Joshua",8,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008008,"Joshua",8,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008009,"Joshua",8,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008010,"Joshua",8,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008011,"Joshua",8,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008012,"Joshua",8,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008013,"Joshua",8,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008014,"Joshua",8,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008015,"Joshua",8,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008016,"Joshua",8,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008017,"Joshua",8,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008018,"Joshua",8,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008019,"Joshua",8,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008020,"Joshua",8,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008021,"Joshua",8,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008022,"Joshua",8,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008023,"Joshua",8,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008024,"Joshua",8,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008025,"Joshua",8,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008026,"Joshua",8,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008027,"Joshua",8,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008028,"Joshua",8,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008029,"Joshua",8,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008030,"Joshua",8,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008031,"Joshua",8,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008032,"Joshua",8,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008033,"Joshua",8,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008034,"Joshua",8,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6008035,"Joshua",8,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009001,"Joshua",9,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009002,"Joshua",9,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009003,"Joshua",9,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009004,"Joshua",9,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009005,"Joshua",9,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009006,"Joshua",9,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009007,"Joshua",9,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009008,"Joshua",9,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009009,"Joshua",9,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009010,"Joshua",9,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009011,"Joshua",9,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009012,"Joshua",9,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009013,"Joshua",9,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009014,"Joshua",9,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009015,"Joshua",9,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009016,"Joshua",9,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009017,"Joshua",9,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009018,"Joshua",9,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
6009019,"Joshua",9,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
